id,com_id,com_com,com_name_k,dis_id,dis_name,dis_name_k,pro_id,pro_name,pro_name_k,village_id,village_name,village_name_k,lat,long
6667,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020101,Ou Thum,អូរធំ,13.51411981,103.0326034
6668,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020102,Phnum,ភ្នំ,13.51685314,103.0182095
6669,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020103,Banteay Neang,បន្ទាយនាង,13.5092818,103.01733
6670,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020104,Kouk Pnov,គោកព្នៅ,13.50953209,103.0135597
6671,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020105,Trang,ត្រាង,13.505622,103.0093991
6672,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020106,Pongro,ពង្រ,13.50045549,103.0018135
6673,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020107,Kouk Tonloab,គោកទន្លាប់,13.4905854,103.0153234
6674,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020108,Trabaek,ត្របែក,13.48934396,103.0286599
6675,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020109,Khilek,ឃីឡិក,13.48965907,103.0227653
6676,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020110,Samraong Pen,សំរោងពេន,13.49179213,103.0331373
6677,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020111,Dang Run Lech,ដងរុនលិច,13.49440383,103.0400424
6678,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020112,Dang Run Kaeut,ដងរុនកើត,13.49820044,103.044777
6679,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020113,Ou Snguot,អូរស្ងួត,13.46796212,103.0150207
6680,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020114,Prey Changha Lech,ព្រៃចង្ហាលិច,13.46622815,103.0266516
6681,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020115,Prey Changha Kaeut,ព្រៃចង្ហាកើត,13.46836319,103.0326918
6682,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020116,Ou Andoung Lech,អូរអណ្ដូងលិច,13.4672639,103.0365792
6683,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020117,Ou Andoung Kandal,អូរអណ្ដូងកណ្ដាល,13.46711594,103.0430998
6684,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020118,Ou Andoung Kaeut,អូរអណ្ដូងកើត,13.46901282,103.0546188
6685,10201,Banteay Neang,បន្ទាយនាង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020119,Kouk Kduoch,គោកក្ដួច,13.46992725,103.0665233
21,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020201,Khtum Reay Lech,ខ្ទុម្ពរាយលិច,13.50665314,102.9894522
6688,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020202,Khtum Reay Kaeut,ខ្ទុម្ពរាយកើត,13.5079789,102.9912642
6689,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020203,Anlong Thngan Kaeut,អន្លង់ថ្ងាន់កើត,13.51575113,102.9885516
6690,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020204,Anlong Thngan Lech,អន្លង់ថ្ងាន់លិច,13.51781413,102.9863231
6691,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020205,Bang Bat Lech,បង់បត់លិច,13.52815977,102.9892654
6692,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020206,Bang Bat Kaeut,បង់បត់កើត,13.52136048,102.9900399
6693,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020207,Bat Trang,បត់ត្រង់,13.52789472,102.9918629
6694,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020208,Bat Trang Thum Lech,បត់ត្រង់ធំលិច,13.54003019,102.9863814
6695,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020209,Bat Trang Thum Kaeut,បត់ត្រង់ធំកើត,13.53501706,102.9888643
6696,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020210,Bat Trang Touch,បត់ត្រង់តូច,13.5433013,102.9883039
6697,10202,Bat Trang,បត់ត្រង់,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020211,Preaek Chik,ព្រែកជីក,13.55008091,102.9849323
6698,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020301,Pralay Char,ប្រឡាយចារ៍,13.45101082,102.9533797
6699,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020302,Rongvean Lech,រង្វានលិច,13.45237671,102.9435623
6700,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020303,Rongvean Kaeut,រង្វានកើត,13.44948826,102.943984
6701,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020304,Chamnaom Lech,ចំណោមលិច,13.44668081,102.9344333
6703,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020305,Chamnaom Kaeut,ចំណោមកើត,13.44234327,102.9355692
6704,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020306,Roung Kou Daeum,រោងគោដើម,13.43472146,102.9329385
6705,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020307,Roung Kou Kandal,រោងគោកណ្ដាល,13.43040123,102.9339819
6706,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020308,Roung Kou Chong,រោងគោចុង,13.42785713,102.9334128
6707,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020309,Peam Roung Kou,ពាមរោងគោ,13.42460051,102.933016
6708,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020310,Ta Sal,តាសល់,13.41670299,102.9331297
6709,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020311,Chuor Khchas,ជួរខ្ចាស់,13.41017733,102.95632
6710,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020312,Boeng Tras,បឹងត្រស់,13.41105764,102.9679631
6711,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020313,Dang Trang,ដងត្រាង,13.41468891,102.9778661
6712,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020314,Srae Prey,ស្រែព្រៃ,13.42008365,102.9654406
6713,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020315,Bos Tonloab,បុស្បទន្លាប់,13.43387319,102.9630347
6714,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020316,Ta  Bun,តាប៊ុន,13.4233884,102.9516937
6715,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020317,Kouk Ponley,គោកពន្លៃ,13.4409091,102.9692352
6716,10203,Chamnaom,ចំណោម,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020318,Say Samon,សាយសាម៉ន,13.4454818,102.8421721
22,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020401,Kouk Ballangk,គោកបល្ល័ង្ក,13.46961442,103.0823077
6717,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020402,Ta An,តាអន,13.47004647,103.0891933
23,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020403,Pralay Chrey,ប្រឡាយជ្រៃ,13.47135665,103.0939111
6718,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020404,Cheung Chab,ជើងចាប,13.47193707,103.10014
6719,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020405,Phat Sandaong,ផាត់សណ្ដោង,13.47270881,103.1089901
6720,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020406,Char Thmei,ចារថ្មី,13.47495873,103.1221692
6721,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020407,Ph'av Thmei,ផ្អាវថ្មី,13.47584193,103.1339555
6722,10204,Kouk Ballangk,គោកបល្ល័ង្គ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020408,Ta Sal,តាសល់,13.48259881,103.1628745
6723,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020501,Koy Maeng,គយម៉ែង,13.55101595,103.0878383
6724,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020502,Sdei Leu,ស្ដីលើ,13.54457262,103.0676004
6725,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020503,Phlov Siem,ផ្លូវសៀម,13.54865336,103.0793718
6726,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020504,Ta Nong,តានង,13.55226401,103.0857905
6727,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020505,Angkar Khmau,អង្ករខ្មៅ,13.5559943,103.109211
6728,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020506,Kasang Thmei,កសាងថ្មី,13.55960944,103.1175677
6729,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020507,Stueng Chas,ស្ទឹងចាស់,13.55449832,103.0998528
6730,10205,Koy Maeng,គយម៉ែង,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020508,Sdei Kraom,ស្ដីក្រោម,13.546405,103.0737659
6731,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020601,Phnum Thum Tboung,ភ្នំធំត្បូង,13.43682937,103.0129227
6732,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020602,Phnum Prasat,ភ្នំប្រាសាទ,13.44465032,103.015656
6733,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020603,Phnum Thum Cheung,ភ្នំធំជើង,13.44684594,103.0121569
6734,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020604,Chamkar Louk,ចំការលោក,13.4480642,103.006219
6735,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020605,Phnum Thum Thmei,ភ្នំធំថ្មី,13.45289944,103.0165299
6736,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020606,Anlong Sdei,អន្លង់ស្ដី,13.44940598,103.0216371
6737,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020607,Kouk Thlong Kaeut,គោកធ្លង់កើត,13.44810864,103.0348424
6738,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020608,Kouk Thlong Kandal,គោកធ្លង់កណ្ដាល,13.4481856,103.0273534
6739,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020609,Ou Snguot,អូរស្ងួត,13.46407766,103.0118023
6740,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020610,Ou Prasat,អូរប្រាសាទ,13.46878023,102.9973951
6741,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020611,Kouk Ampil,គោកអំពិល,13.47455597,103.0009023
6742,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020612,Ra Chamkar Chek,រ៉ាចំការចេក,13.4581313,103.0118422
6743,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020613,Pou Rieng,ពោធិ៍រៀង,13.47961262,103.0060408
6744,10206,Ou Prasat,អូរប្រាសាទ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020614,Rung Krabau,រូងក្របៅ,13.48950197,103.0029297
24,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020701,Phnum Touch Tboung,ភ្នំតូចត្បូង,13.40609251,103.0197948
6746,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020702,Phnum Touch Cheung,ភ្នំតូចជើង,13.41315284,103.0188969
6747,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020703,Thnal Bat,ថ្នល់បត់,13.42749239,103.0173574
6748,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020704,Ou Nhor,អូរញរ,13.39740536,103.0218415
6749,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020705,Boeng Tras,បឹងត្រស់,13.4335507,102.9994698
6750,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020706,Monourom,មនោរម្យ,13.41263654,103.0061331
6751,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020707,Paoy Ta Sek,ប៉ោយតាសេក,13.39367585,103.0442767
6752,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020708,Prey Totueng,ព្រៃទទឹង,13.42940946,103.0348009
6753,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020709,Boeng Reang,បឹងរាំង,13.40789725,103.0102527
6754,10207,Phnum Touch,ភ្នំតូច,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020710,Voat Thmei,វត្ដថ្មី,13.41919358,103.0182103
25,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020801,Pou Pir Daeum,ពោធិ៍ពីរដើម,13.49526263,102.9875792
6755,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020802,Rohat Tuek,រហាត់ទឹក,13.48748174,102.9842367
6756,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020803,Thnal Bat,ថ្នល់បត់,13.48062966,102.9840171
6757,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020804,Kramol,ក្រមល់,13.48199818,102.9766365
6758,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020805,Khtum Chrum,ខ្ទុំជ្រុំ,13.47393715,102.9733061
6759,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020806,Chak Lech,ចកលិច,13.46971106,102.9603217
6760,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020807,Doun Mul,ដូនមូល,13.46692339,102.969847
6761,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020808,Preaek Samraong,ព្រែកសំរោង,13.45846319,102.9629839
6762,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020809,Ou Dangkao,អូរដង្កោ,13.45842954,102.9823471
6763,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020810,Chamkar Chek,ចំការចេក,13.45037505,102.9820729
6764,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020811,Ou Chuob,អូរជួប,13.4428724,102.9796151
6765,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020812,Ka Svay,កស្វាយ,13.43025729,102.9899136
6766,10208,Rohat Tuek,រហាត់ទឹក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020813,Chak Kaeut,ចកកើត,13.47022598,102.9625242
6767,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020901,Anhchanh,អញ្ចាញ,13.54183465,103.0432505
6768,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020902,Neang Ket,នាងកេត,13.54433822,103.0049217
6769,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020903,Praek Ropov,ព្រែករពៅ,13.55194825,102.9960817
6770,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020904,Sala Daeng,សាលាដែង,13.54799679,103.009417
6771,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020905,Samraong,សំរោង,13.54448262,103.0295664
6772,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020906,Anlong Mean Troap,អន្លង់មានទ្រព្យ,13.54193354,103.0605755
6773,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020907,Chamkar Ta Daok,ចំការតាដោក,13.53174665,103.0194703
26,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020908,Pralay Luong Kraom,ប្រទ្បាយហ្លួងក្រោម,13.53890351,103.041208
6775,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020909,Luong,ហ្លួង,13.53655898,103.0304595
6776,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020910,Ou Ta Kol,អូរតាគល់,13.54247045,103.0540338
6777,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020911,Pralay Luong Leu,ប្រទ្បាយហ្លួងលើ,13.5371264,103.0341481
6778,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020912,Kouk Svay,គោកស្វាយ,13.54128106,103.0213701
6779,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020913,Ou Ta Ma,អូរតាម៉ា,13.53979354,103.0506902
6780,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020914,Kaoh Kaev,កោះកែវ,13.54553502,103.0231119
6781,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020915,Phasi Sra,ផាស៊ីស្រា,13.5407867,103.0355325
6782,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020916,Ruessei Kraok,ឫស្សីក្រោក,13.538938,103.0261433
6783,10209,Ruessei Kraok,ឫស្សីក្រោក,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1020917,Chumteav,ជំទាវ,13.52642905,103.0221464
6784,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021001,Chhnaeum Meas,ឆ្នើមមាស,13.47769845,103.1775315
6785,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021002,Sranal,ស្រណាល,13.47336587,103.1770841
6786,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021003,La,ឡ,13.47401718,103.1821493
6787,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021004,Ta Meaeng Pok,តាមែងពក,13.47345746,103.1872422
6788,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021005,Sambuor,សំបួរ,13.46459123,103.1998685
6789,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021006,Doun Loek,ដូនឡឹក,13.45458736,103.2229744
6790,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021007,Kbal Krabei,ក្បាលក្របី,13.45148075,103.2284734
6791,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021008,Srah Chhuk,ស្រះឈូក,13.45198946,103.2314063
6792,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021009,Srae Prey,ស្រែព្រៃ,13.45118499,103.2378395
6793,10210,Sambuor,សំបួរ,102,Mongkol Borei,មង្គលបូរី,1,Banteay Meanchey,បន្ទាយមានជ័យ,1021010,Chaek Angkar,ចែកអង្ករ,13.42826011,103.2477671
