com_id,com_com,dis_id,dis_name,pro_id,pro_name,village_id,village_name
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020101,Ou Thum
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020102,Phnum
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020103,Banteay Neang
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020104,Kouk Pnov
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020105,Trang
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020106,Pongro
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020107,Kouk Tonloab
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020108,Trabaek
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020109,Khilek
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020110,Samraong Pen
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020111,Dang Run Lech
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020112,Dang Run Kaeut
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020113,Ou Snguot
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020114,Prey Changha Lech
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020115,Prey Changha Kaeut
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020116,Ou Andoung Lech
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020117,Ou Andoung Kandal
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020118,Ou Andoung Kaeut
10201,Banteay Neang,102,Mongkol Borei,01,Banteay Meanchey,1020119,Kouk Kduoch
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020201,Khtum Reay Lech
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020202,Khtum Reay Kaeut
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020203,Anlong Thngan Kaeut
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020204,Anlong Thngan Lech
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020205,Bang Bat Lech
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020206,Bang Bat Kaeut
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020207,Bat Trang
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020208,Bat Trang Thum Lech
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020209,Bat Trang Thum Kaeut
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020210,Bat Trang Touch
10202,Bat Trang,102,Mongkol Borei,01,Banteay Meanchey,1020211,Preaek Chik
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020301,Pralay Char
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020302,Rongvean Lech
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020303,Rongvean Kaeut
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020304,Chamnaom Lech
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020305,Chamnaom Kaeut
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020306,Roung Kou Daeum
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020307,Roung Kou Kandal
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020308,Roung Kou Chong
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020309,Peam Roung Kou
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020310,Ta Sal
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020311,Chuor Khchas
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020312,Boeng Tras
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020313,Dang Trang
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020314,Srae Prey
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020315,Bos Tonloab
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020316,Ta  Bun
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020317,Kouk Ponley
10203,Chamnaom,102,Mongkol Borei,01,Banteay Meanchey,1020318,Say Samon
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020401,Kouk Ballangk
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020402,Ta An
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020403,Pralay Chrey
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020404,Cheung Chab
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020405,Phat Sandaong
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020406,Char Thmei
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020407,Ph'av Thmei
10204,Kouk Ballangk,102,Mongkol Borei,01,Banteay Meanchey,1020408,Ta Sal
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020501,Koy Maeng
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020502,Sdei Leu
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020503,Phlov Siem
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020504,Ta Nong
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020505,Angkar Khmau
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020506,Kasang Thmei
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020507,Stueng Chas
10205,Koy Maeng,102,Mongkol Borei,01,Banteay Meanchey,1020508,Sdei Kraom
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020601,Phnum Thum Tboung
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020602,Phnum Prasat
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020603,Phnum Thum Cheung
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020604,Chamkar Louk
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020605,Phnum Thum Thmei
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020606,Anlong Sdei
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020607,Kouk Thlong Kaeut
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020608,Kouk Thlong Kandal
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020609,Ou Snguot
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020610,Ou Prasat
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020611,Kouk Ampil
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020612,Ra Chamkar Chek
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020613,Pou Rieng
10206,Ou Prasat,102,Mongkol Borei,01,Banteay Meanchey,1020614,Rung Krabau
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020701,Phnum Touch Tboung
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020702,Phnum Touch Cheung
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020703,Thnal Bat
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020704,Ou Nhor
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020705,Boeng Tras
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020706,Monourom
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020707,Paoy Ta Sek
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020708,Prey Totueng
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020709,Boeng Reang
10207,Phnum Touch,102,Mongkol Borei,01,Banteay Meanchey,1020710,Voat Thmei
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020801,Pou Pir Daeum
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020802,Rohat Tuek
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020803,Thnal Bat
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020804,Kramol
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020805,Khtum Chrum
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020806,Chak Lech
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020807,Doun Mul
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020808,Preaek Samraong
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020809,Ou Dangkao
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020810,Chamkar Chek
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020811,Ou Chuob
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020812,Ka Svay
10208,Rohat Tuek,102,Mongkol Borei,01,Banteay Meanchey,1020813,Chak Kaeut
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020901,Anhchanh
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020902,Neang Ket
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020903,Praek Ropov
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020904,Sala Daeng
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020905,Samraong
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020906,Anlong Mean Troap
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020907,Chamkar Ta Daok
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020908,Pralay Luong Kraom
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020909,Luong
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020910,Ou Ta Kol
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020911,Pralay Luong Leu
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020912,Kouk Svay
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020913,Ou Ta Ma
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020914,Kaoh Kaev
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020915,Phasi Sra
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020916,Ruessei Kraok
10209,Ruessei Kraok,102,Mongkol Borei,01,Banteay Meanchey,1020917,Chumteav
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021001,Chhnaeum Meas
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021002,Sranal
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021003,La
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021004,Ta Meaeng Pok
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021005,Sambuor
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021006,Doun Loek
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021007,Kbal Krabei
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021008,Srah Chhuk
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021009,Srae Prey
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021010,Chaek Angkar
10210,Sambuor,102,Mongkol Borei,01,Banteay Meanchey,1021011,Thma Dab
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021101,Ta Mau
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021102,Ansam Chek
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021103,Tnaot
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021104,Buor
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021105,Bos Laok
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021106,Soea
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021107,Boeng Touch
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021108,Phlov Damrei Leu
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021109,Phlov Damrei Kraom
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021110,Ou Soea
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021111,Kouk Samraong
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021112,Ballangk Chrey
10211,Soea,102,Mongkol Borei,01,Banteay Meanchey,1021113,Ou Choub Thmey
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021201,Ta In Muoy
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021202,Ta In Pir
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021203,Krouch
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021204,Chamkar Chek
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021205,Srah Reang
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021206,Ta Chan
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021207,Kouk Srok
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021208,Kouk Chrab
10212,Srah Reang,102,Mongkol Borei,01,Banteay Meanchey,1021209,Kouk Krasang
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021301,Preah Srae
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021302,Ta Lam Kandal
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021303,Ta Lam Chong
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021304,Boeng Khleang Lech
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021305,Chong Kouk
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021306,Boeng Khleang Kaeut
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021307,Khla Kham Chhkae
10213,Ta Lam,102,Mongkol Borei,01,Banteay Meanchey,1021308,Boeng Veaeng
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030101,Rongvean
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030102,Thmei Khang Tboung
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030103,Thmei Khang Cheung
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030104,Kouk Yeang
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030105,Kouk Chas
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030106,Chrab
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030107,Kantuot
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030108,Nam Tau
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030109,Pongro
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030110,Samraong
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030111,Khnang
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030112,Thnong Khang Tboung
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030113,Thnong Khang Cheung
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030114,Slaeng
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030115,Takong
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030116,Yeang Otdam
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030117,Ampil Kaong
10301,Nam Tau,103,Phnum Srok,01,Banteay Meanchey,1030118,Kong Siem
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030201,Paoy Snuol
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030202,Paoy Char
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030203,Trapeang Thma Tboung
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030204,Trapeang Thma Cheung
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030205,Trapeang Thma Kandal
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030206,Paoy Ta Ong
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030207,Sambuor
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030208,Pongro
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030209,Koun Klaeng
10302,Poy Char,103,Phnum Srok,01,Banteay Meanchey,1030210,Pras Andoung
10303,Ponley,103,Phnum Srok,01,Banteay Meanchey,1030301,Ta Vong
10303,Ponley,103,Phnum Srok,01,Banteay Meanchey,1030302,Ponley
10303,Ponley,103,Phnum Srok,01,Banteay Meanchey,1030303,Svay Sa
10303,Ponley,103,Phnum Srok,01,Banteay Meanchey,1030304,Svay Khmau
10303,Ponley,103,Phnum Srok,01,Banteay Meanchey,1030305,Kouk Ta Sokh
10303,Ponley,103,Phnum Srok,01,Banteay Meanchey,1030306,Pou Roam Bon
10304,Spean Sraeng,103,Phnum Srok,01,Banteay Meanchey,1030401,Rouk
10304,Spean Sraeng,103,Phnum Srok,01,Banteay Meanchey,1030402,Mukh Chhneang
10304,Spean Sraeng,103,Phnum Srok,01,Banteay Meanchey,1030403,Spean
10304,Spean Sraeng,103,Phnum Srok,01,Banteay Meanchey,1030404,Kouk Char
10304,Spean Sraeng,103,Phnum Srok,01,Banteay Meanchey,1030405,Kandal
10304,Spean Sraeng,103,Phnum Srok,01,Banteay Meanchey,1030406,Pongro
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030501,Moat Srah
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030502,Srah Chhuk Khang Lech
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030503,Srah Chik
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030504,Kouk Kral
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030505,Kouk Rumchek
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030506,Kouk Ta Reach
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030507,Kandal Khang Lech
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030508,Kandal Khang Kaeut
10305,Srah Chik,103,Phnum Srok,01,Banteay Meanchey,1030509,Srah Chhuk Khang Kaeut
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030601,Phnum Dei
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030602,Ponley
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030603,Kouk Seh
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030604,Thnal Dach
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030605,Bos Sbov
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030606,Trapeang Prei
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030607,Kamping Puoy
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030608,Spean Khmeng
10306,Phnum Dei,103,Phnum Srok,01,Banteay Meanchey,1030609,Trang
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040101,Samraong Touch
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040102,Kouk Pongro
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040103,Thma Koul
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040104,Proput
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040105,Bantoat Baoh
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040106,Kouk Treas
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040107,Chhnuor
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040108,Samraong Thum
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040109,Ruessei Khang
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040110,Ruessei Kandal
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040111,Ropeatt
10401,Chnuor Mean Chey,104,Preah Netr Preah,01,Banteay Meanchey,1040112,Kouk Trach
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040201,Chob
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040202,Roul Chruk
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040203,Prasat
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040204,Krasang Thmei
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040205,Pradak
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040206,Chroab Thmei
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040207,Chroab Chas
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040208,Kak
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040209,Kouk Lun
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040210,Phnum Chonhcheang
10402,Chob Vari,104,Preah Netr Preah,01,Banteay Meanchey,1040211,Chakkrei
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040301,Phnum Lieb Kaeut
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040302,Phnum Lieb Lech
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040303,Troyoung
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040304,Tro Louk Cheung
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040305,Tro Louk Lech
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040306,Tro Louk Tboung
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040307,Laote
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040308,Rumduol
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040309,Pring Chuor
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040310,Kantrab
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040311,Tnaot
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040312,Anlong Sa
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040313,Kandaol
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040314,Kambaor
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040315,Kabau
10403,Phnum Lieb,104,Preah Netr Preah,01,Banteay Meanchey,1040316,Kampong Krasang
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040401,Char
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040402,Bat Trang
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040403,Sampov Lun
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040404,Phlov Leav
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040405,Ta Am
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040406,Ampil
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040407,Kandal
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040408,Thmei
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040409,Aomal
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040410,Tumloab
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040411,Kien Banteay
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040412,Prasat
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040413,Anlong Sa
10404,Prasat,104,Preah Netr Preah,01,Banteay Meanchey,1040414,Kampream
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040501,Paoy Kdoeang
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040502,Cheung Voat
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040503,Kandal
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040504,Post Chas
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040505,Paoy Samraong
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040506,Paoy Pring
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040507,Paoy Ta Paen
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040508,Sreh Kaeut
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040509,Sreh Lech
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040510,Kouk Srok
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040511,Sramaoch
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040512,Peam Sreh
10405,Preak Netr Preah,104,Preah Netr Preah,01,Banteay Meanchey,1040513,Doun Chraeng
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040601,Rohal
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040602,Sala Chheh
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040603,Chak
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040604,Tep Kaosa
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040605,Snay
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040606,Anlong Thma
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040607,Popel
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040608,Paoy Svay
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040609,Ruessei
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040610,Prey Moan
10406,Rohal,104,Preah Netr Preah,01,Banteay Meanchey,1040611,Stueng Kambot
10407,Tean Kam,104,Preah Netr Preah,01,Banteay Meanchey,1040701,Bantoat Baoh
10407,Tean Kam,104,Preah Netr Preah,01,Banteay Meanchey,1040702,Tean Kam Lech
10407,Tean Kam,104,Preah Netr Preah,01,Banteay Meanchey,1040703,Tean Kam Cheung
10407,Tean Kam,104,Preah Netr Preah,01,Banteay Meanchey,1040704,Tean Kam Tboung
10407,Tean Kam,104,Preah Netr Preah,01,Banteay Meanchey,1040705,Ou
10407,Tean Kam,104,Preah Netr Preah,01,Banteay Meanchey,1040706,Ta Un
10408,Tuek Chour,104,Preah Netr Preah,01,Banteay Meanchey,1040801,Smach
10408,Tuek Chour,104,Preah Netr Preah,01,Banteay Meanchey,1040802,Paoy Char
10408,Tuek Chour,104,Preah Netr Preah,01,Banteay Meanchey,1040803,Ta Khaek
